CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country
,Unknown,Female,43.0,Pune,,2022-07-13,2685.8,3.0,,9525106360,India
9274,Sneha,Unknown,63.0,Kolkata,,,2460.355,3.0,user9273@mail.com,9162390650,Canada
9275,Rahul,Male,57.0,Pune,2021-06-08,2025-10-18,2460.355,3.0,user9274@mail.com,9341752791,India
9276,Priya,Unknown,43.0,Ahmedabad,,,2460.355,4.0,,,UK
C9277,Sneha,Male,43.0,Pune,2024-10-31,,584.74,3.0,,,Canada
9278,Ankit,Male,43.0,Bangalore,2022-09-02,2020-10-06,2460.355,3.0,,,UK
C9279,Simran,Male,43.0,Bangalore,2025-05-31,,2460.355,3.0,,,USA
C9280,Priya,Unknown,43.0,Mumbai,,,2460.355,3.0,,9679868057,Australia
9281,Amit,Female,43.0,Mumbai,2021-02-28,,2460.355,3.0,user9280@mail.com,9718489622,USA
C9282,Unknown,Unknown,69.0,Pune,,2020-08-28,3123.06,3.0,user9281@mail.com,,UK
,Kiran,Male,43.0,Bangalore,,2024-03-06,3451.2,3.0,,,Canada
C9284,Sneha,Female,43.0,Kolkata,,,2460.355,3.0,user9283@mail.com,,Unknown
,Rahul,Male,43.0,Mumbai,2020-09-10,,2460.355,3.0,,,Canada
9286,Rahul,Male,37.0,Mumbai,,,2460.355,3.0,,,UK
,Unknown,Female,45.0,Hyderabad,2023-05-17,2025-08-28,1699.5,3.0,,,Canada
9288,Ankit,Male,43.0,Bangalore,2021-08-29,,2779.49,3.0,user9287@mail.com,,Unknown
,Pooja,Unknown,43.0,Ahmedabad,2022-11-09,2022-06-12,2460.355,3.0,user9288@mail.com,,UK
,Priya,Unknown,27.0,Delhi,,,2460.355,3.0,,,UK
C9291,Neha,Female,43.0,Mumbai,,,2767.65,3.0,,,Canada
C9292,Sneha,Male,43.0,Kolkata,,,4860.1,3.0,,9617812365,Canada
C9293,Priya,Unknown,43.0,Kolkata,2023-02-21,2021-09-17,2460.355,4.0,user9292@mail.com,,USA
9294,Priya,Unknown,43.0,Kolkata,2025-02-25,2021-01-28,2460.355,1.0,,9405247487,India
9295,Pooja,Unknown,43.0,Delhi,,,2460.355,4.0,,,India
9296,Neha,Unknown,43.0,Kolkata,,2021-01-07,2460.355,4.0,user9295@mail.com,,Unknown
C9297,Ravi,Unknown,27.0,Unknown,,,2460.355,3.0,,,USA
C9298,Kiran,Female,43.0,Hyderabad,2022-11-19,,3633.62,3.0,,9980755068,USA
,Simran,Unknown,43.0,Kolkata,2022-08-23,2025-03-21,2460.355,1.0,user9298@mail.com,,Unknown
,Ankit,Unknown,43.0,Chennai,2024-10-08,,2460.355,3.0,user9299@mail.com,,Canada
C9301,Unknown,Male,43.0,Hyderabad,2022-10-31,2024-08-11,2460.355,3.0,,9438934581,India
9302,Unknown,Female,43.0,Unknown,2026-01-16,,2460.355,5.0,,,India
,Kiran,Male,43.0,Ahmedabad,2022-08-04,2021-01-13,2366.69,5.0,,,USA
9304,Sneha,Unknown,43.0,Kolkata,2021-02-04,,2460.355,3.0,,,India
9305,Priya,Male,43.0,Pune,,2023-12-06,966.94,3.0,,9422761986,USA
C9306,Simran,Male,43.0,Delhi,2021-04-19,,2460.355,4.0,user9305@mail.com,,Unknown
9307,Priya,Male,43.0,Chennai,,2024-09-06,2460.355,3.0,,9639804176,UK
C9308,Kiran,Female,43.0,Ahmedabad,2025-01-17,2024-09-02,2460.355,3.0,,,India
,Rahul,Male,43.0,Pune,2025-01-03,2022-03-24,2460.355,3.0,,,Canada
C9310,Kiran,Female,43.0,Delhi,,,2460.355,3.0,,,India
9311,Ravi,Female,43.0,Delhi,,2023-02-11,2460.355,2.0,,,Australia
C9312,Unknown,Male,43.0,Mumbai,2022-12-15,,2460.355,3.0,,9123804845,Canada
C9313,Unknown,Male,43.0,Bangalore,2021-05-08,2022-11-08,2460.355,3.0,,,India
C9314,Ravi,Male,43.0,Bangalore,,2022-11-08,2460.355,3.0,,,Unknown
9315,Unknown,Male,43.0,Mumbai,2021-08-28,,2460.355,2.0,,9806826549,Australia
9316,Ankit,Female,66.0,Hyderabad,,,3550.73,3.0,user9315@mail.com,,Unknown
9317,Amit,Female,43.0,Kolkata,,,4296.47,3.0,user9316@mail.com,,Australia
C9318,Unknown,Unknown,43.0,Pune,2022-06-17,,2460.355,3.0,user9317@mail.com,,UK
,Ankit,Female,43.0,Bangalore,,,2460.355,5.0,,,USA
C9320,Ankit,Unknown,43.0,Pune,,,2460.355,3.0,user9319@mail.com,,India
9321,Ankit,Female,43.0,Pune,2023-11-02,2024-10-15,3387.88,3.0,,,India
C9322,Sneha,Male,43.0,Pune,,,2460.355,3.0,user9321@mail.com,,UK
9323,Rahul,Male,43.0,Hyderabad,2020-10-17,,2460.355,3.0,,9118010266,Australia
9324,Amit,Unknown,43.0,Bangalore,,,2460.355,3.0,user9323@mail.com,,UK
,Rahul,Male,43.0,Delhi,2021-07-23,2023-01-03,470.14,3.0,user9324@mail.com,,India
9326,Unknown,Male,43.0,Mumbai,2020-10-06,,2460.355,3.0,,,Unknown
9327,Rahul,Female,43.0,Bangalore,,,2460.355,3.0,user9326@mail.com,,USA
9328,Unknown,Female,24.0,Pune,,,2460.355,4.0,user9327@mail.com,,Australia
9329,Neha,Female,43.0,Pune,2022-07-31,2024-01-21,2460.355,3.0,,,UK
C9330,Ankit,Male,44.0,Pune,,,208.01,3.0,user9329@mail.com,,Unknown
,Neha,Male,43.0,Delhi,,,2460.355,3.0,,9341443832,Unknown
,Simran,Unknown,43.0,Hyderabad,2024-11-16,,2460.355,3.0,,,Australia
C9333,Neha,Unknown,43.0,Unknown,,,2460.355,3.0,,,Unknown
,Sneha,Unknown,52.0,Ahmedabad,2024-02-28,,2460.355,1.0,,9274957395,Canada
9335,Kiran,Female,43.0,Unknown,2020-08-13,2024-06-16,2460.355,3.0,,,Canada
9336,Kiran,Male,43.0,Kolkata,2021-07-17,,418.61,3.0,,,India
,Ravi,Unknown,43.0,Chennai,,2025-04-10,2460.355,3.0,,,USA
9338,Simran,Female,34.0,Unknown,,,2460.355,3.0,,,Canada
C9339,Amit,Unknown,43.0,Unknown,2022-10-06,2024-12-10,2460.355,3.0,,,Canada
9340,Simran,Male,40.0,Ahmedabad,,,2460.355,3.0,user9339@mail.com,,India
,Kiran,Female,43.0,Mumbai,,2022-08-24,2460.355,3.0,,,UK
,Amit,Unknown,43.0,Bangalore,,,2460.355,3.0,,,Australia
,Sneha,Female,43.0,Unknown,,,2460.355,3.0,,,Canada
C9344,Ravi,Unknown,43.0,Chennai,2021-01-22,,2460.355,3.0,,9178332086,Unknown
,Simran,Male,43.0,Hyderabad,,2024-10-02,2460.355,3.0,,,India
C9346,Rahul,Unknown,43.0,Delhi,2025-06-30,,569.25,5.0,,,USA
9347,Unknown,Unknown,43.0,Bangalore,2024-06-25,,2460.355,1.0,user9346@mail.com,,Unknown
,Priya,Female,43.0,Pune,,,2460.355,3.0,,,Australia
9349,Amit,Male,58.0,Delhi,2022-12-07,,2460.355,3.0,user9348@mail.com,,USA
C9350,Rahul,Unknown,42.0,Unknown,2025-07-21,2022-05-14,2460.355,3.0,,9492113308,USA
9351,Sneha,Male,43.0,Chennai,,,2460.355,3.0,,,India
,Kiran,Female,43.0,Ahmedabad,,2023-05-21,2460.355,3.0,user9351@mail.com,9889268722,India
,Ankit,Female,51.0,Ahmedabad,2021-10-04,,2460.355,3.0,,,UK
,Rahul,Male,69.0,Bangalore,,2021-07-12,2460.355,3.0,,9346009744,India
C9355,Sneha,Female,43.0,Delhi,,,3848.02,3.0,,,USA
9356,Unknown,Female,43.0,Unknown,2020-09-11,2022-10-04,2460.355,3.0,,,India
9357,Sneha,Female,43.0,Unknown,2023-02-01,2022-08-16,2460.355,2.0,user9356@mail.com,,India
C9358,Pooja,Female,63.0,Kolkata,,,801.22,3.0,,,Canada
9359,Rahul,Female,43.0,Chennai,,2020-09-16,2460.355,3.0,,9842591008,Unknown
9360,Unknown,Male,22.0,Ahmedabad,2021-05-08,,2460.355,3.0,user9359@mail.com,,UK
,Pooja,Female,43.0,Bangalore,,,2460.355,3.0,user9360@mail.com,,Canada
C9362,Amit,Unknown,43.0,Ahmedabad,2022-04-18,2025-01-28,2460.355,3.0,,,Unknown
,Sneha,Female,43.0,Pune,2022-03-16,,2460.355,3.0,,,Canada
C9364,Ankit,Unknown,43.0,Bangalore,,2020-08-06,2460.355,3.0,,,Australia
,Sneha,Female,69.0,Delhi,,2022-09-13,2460.355,3.0,,9703801622,Australia
C9366,Pooja,Female,19.0,Unknown,,2025-06-03,81.48,5.0,,,UK
C9367,Sneha,Male,61.0,Pune,2023-03-11,2023-02-08,3977.31,3.0,user9366@mail.com,,UK
,Simran,Unknown,43.0,Kolkata,,2024-05-03,2460.355,3.0,,9181433838,India
,Unknown,Female,21.0,Unknown,,2025-04-23,2460.355,3.0,,,Australia
9370,Kiran,Female,64.0,Kolkata,2023-06-27,2020-09-19,2460.355,3.0,,,India
9371,Neha,Female,43.0,Chennai,,,2460.355,3.0,user9370@mail.com,,India
C9372,Sneha,Unknown,43.0,Bangalore,2024-07-21,,2460.355,3.0,,,UK
C9373,Unknown,Male,42.0,Delhi,,2021-03-05,2460.355,3.0,,9598632005,Canada
9374,Kiran,Unknown,43.0,Ahmedabad,2022-11-13,,3253.48,3.0,,,Unknown
9375,Ankit,Female,43.0,Kolkata,2021-06-14,2025-11-07,2460.355,3.0,user9374@mail.com,,Australia
9376,Sneha,Male,45.0,Bangalore,,2025-03-04,2460.355,4.0,user9375@mail.com,,USA
9377,Pooja,Female,43.0,Chennai,,,2803.61,3.0,,,India
9378,Unknown,Female,43.0,Pune,,2024-08-21,2460.355,3.0,user9377@mail.com,,USA
C9379,Ravi,Female,43.0,Delhi,2021-08-13,,2460.355,3.0,,9820476014,UK
9380,Pooja,Unknown,43.0,Chennai,,2022-04-13,2460.355,3.0,user9379@mail.com,,India
C9381,Neha,Unknown,43.0,Bangalore,,,2460.355,3.0,,,India
C9382,Ravi,Male,43.0,Unknown,2022-09-04,,2460.355,3.0,,,USA
C9383,Unknown,Male,54.0,Unknown,,,2460.355,3.0,user9382@mail.com,,Canada
C9384,Ankit,Female,43.0,Pune,2023-12-24,,2460.355,3.0,,,India
C9385,Kiran,Female,43.0,Mumbai,2022-03-27,,2460.355,3.0,,,USA
C9386,Ravi,Female,43.0,Mumbai,,2023-11-01,2460.355,3.0,,,Australia
9387,Neha,Male,43.0,Mumbai,2022-11-17,,2460.355,4.0,,,Canada
9388,Pooja,Unknown,43.0,Pune,,,2460.355,4.0,,9658566723,UK
9389,Neha,Female,43.0,Mumbai,2024-03-22,2023-02-22,2113.61,3.0,user9388@mail.com,,India
9390,Kiran,Unknown,43.0,Delhi,,,2460.355,3.0,,9751838891,India
C9391,Priya,Male,43.0,Mumbai,,2024-09-08,2460.355,2.0,user9390@mail.com,9257378611,UK
9392,Sneha,Female,52.0,Hyderabad,2024-04-29,,2460.355,3.0,user9391@mail.com,,India
9393,Ravi,Female,47.0,Pune,,,2460.355,3.0,,,Australia
C9394,Pooja,Female,22.0,Kolkata,,,2460.355,3.0,,,India
9395,Sneha,Male,57.0,Delhi,2021-12-31,2025-09-19,2460.355,5.0,,,UK
C9396,Kiran,Female,43.0,Ahmedabad,,2021-08-05,2460.355,3.0,,,USA
9397,Ravi,Female,43.0,Hyderabad,,,2460.355,3.0,,,UK
9398,Simran,Unknown,43.0,Chennai,2024-08-05,,1449.4,3.0,user9397@mail.com,,Canada
C9399,Simran,Female,68.0,Kolkata,,,1839.17,3.0,,,UK
9400,Neha,Unknown,43.0,Ahmedabad,2023-11-29,,2460.355,3.0,,,India
9401,Sneha,Male,43.0,Bangalore,,2024-04-14,2460.355,3.0,,,USA
9402,Unknown,Unknown,43.0,Chennai,2025-02-07,2024-01-14,2460.355,3.0,,9394021746,Unknown
C9403,Priya,Female,58.0,Kolkata,,2024-07-31,2460.355,3.0,,,Unknown
C9404,Unknown,Male,69.0,Kolkata,,2025-01-17,2460.355,3.0,user9403@mail.com,,Canada
,Ravi,Female,43.0,Unknown,,,2460.355,3.0,user9404@mail.com,,Australia
C9406,Kiran,Male,43.0,Mumbai,2021-09-06,2024-09-09,2460.355,3.0,,,India
9407,Pooja,Unknown,43.0,Pune,2021-12-13,2021-05-11,2460.355,3.0,user9406@mail.com,,Unknown
,Unknown,Female,43.0,Chennai,,,2460.355,2.0,,,Canada
9409,Unknown,Female,43.0,Chennai,2021-10-11,,688.94,3.0,,,UK
C9410,Simran,Male,43.0,Kolkata,,2022-04-03,2460.355,3.0,,9651936018,Australia
,Priya,Female,43.0,Unknown,,2023-09-25,2460.355,3.0,user9410@mail.com,,Unknown
C9412,Unknown,Male,43.0,Kolkata,2025-01-21,,2460.355,3.0,user9411@mail.com,,USA
,Rahul,Unknown,43.0,Hyderabad,,2021-06-30,2460.355,3.0,,,Canada
C9414,Amit,Male,43.0,Mumbai,,,2460.355,3.0,user9413@mail.com,9547349776,Australia
,Ravi,Male,64.0,Mumbai,2023-04-04,,2460.355,3.0,,9832349150,USA
,Unknown,Unknown,43.0,Pune,2023-07-06,,2460.355,3.0,,,Unknown
,Pooja,Male,43.0,Hyderabad,2021-04-16,,2480.24,3.0,,,Canada
9418,Unknown,Male,22.0,Bangalore,,,2460.355,3.0,,9849481634,Unknown
,Neha,Female,25.0,Mumbai,2025-08-12,,2460.355,5.0,,,India
C9420,Neha,Female,43.0,Mumbai,2024-08-06,,2460.355,4.0,,,India
,Amit,Female,43.0,Chennai,2024-03-02,,4484.47,3.0,,,USA
,Unknown,Unknown,62.0,Hyderabad,2025-08-12,2025-07-15,2144.41,3.0,,,Canada
C9423,Sneha,Male,43.0,Kolkata,,2024-12-19,2460.355,3.0,,,India
9424,Priya,Unknown,43.0,Ahmedabad,,,2460.355,3.0,,,Unknown
,Amit,Male,43.0,Kolkata,2021-12-02,,1347.08,3.0,,,India
C9426,Priya,Unknown,43.0,Unknown,2025-09-06,,875.87,3.0,,9514406541,India
C9427,Ravi,Unknown,43.0,Ahmedabad,2021-01-31,,2460.355,3.0,,9263921824,Australia
9428,Kiran,Male,43.0,Mumbai,,,2460.355,3.0,user9427@mail.com,,USA
9429,Ankit,Male,43.0,Chennai,,2020-09-19,485.36,5.0,,9165099760,Australia
9430,Unknown,Unknown,23.0,Ahmedabad,2021-07-26,,3621.47,5.0,user9429@mail.com,9815019456,Unknown
9431,Amit,Unknown,43.0,Pune,2021-02-02,,1758.48,2.0,user9430@mail.com,,USA
,Unknown,Male,70.0,Unknown,,2024-12-10,1382.64,3.0,,,India
9433,Ravi,Unknown,33.0,Bangalore,,2022-09-30,2460.355,3.0,,,Australia
9434,Pooja,Male,43.0,Pune,,2022-12-16,2460.355,5.0,,,Canada
9435,Unknown,Unknown,43.0,Ahmedabad,,2023-02-25,2460.355,2.0,,,Unknown
C9436,Simran,Unknown,25.0,Pune,2022-08-06,,2460.355,3.0,,,Unknown
C9437,Unknown,Unknown,43.0,Chennai,,2022-04-17,2460.355,3.0,,,UK
,Pooja,Male,19.0,Pune,,2020-11-14,2460.355,3.0,,,India
,Ankit,Male,43.0,Chennai,2022-07-06,,2460.355,3.0,,,India
,Simran,Male,43.0,Chennai,,,2460.355,5.0,,,Australia
9441,Unknown,Female,43.0,Chennai,2024-10-17,,492.43,1.0,,,UK
,Pooja,Female,43.0,Kolkata,2024-08-25,2022-10-23,2043.03,3.0,,,UK
C9443,Sneha,Female,43.0,Kolkata,,2020-11-23,2460.355,1.0,,,Canada
9444,Pooja,Female,43.0,Hyderabad,2023-04-26,,2460.355,3.0,,9400742560,UK
C9445,Priya,Female,43.0,Chennai,2022-03-06,,2460.355,3.0,,,India
9446,Unknown,Female,43.0,Hyderabad,2025-02-25,,2460.355,3.0,,,UK
9447,Simran,Male,43.0,Ahmedabad,2021-07-07,,2249.68,3.0,,,Australia
,Neha,Unknown,43.0,Bangalore,,,2460.355,3.0,user9447@mail.com,,India
9449,Ankit,Male,43.0,Delhi,,2021-10-06,2460.355,1.0,,9541129215,India
9450,Sneha,Female,20.0,Kolkata,2024-04-12,,2460.355,3.0,,,Canada
9451,Ravi,Male,43.0,Mumbai,2020-08-19,,2460.355,3.0,,,USA
9452,Ravi,Female,43.0,Hyderabad,,,2460.355,3.0,,,USA
,Rahul,Male,43.0,Ahmedabad,2022-04-26,,2460.355,5.0,user9452@mail.com,,India
,Ravi,Male,43.0,Mumbai,,2024-11-28,2460.355,3.0,,,USA
C9455,Ankit,Male,43.0,Mumbai,,2023-11-17,650.63,5.0,,,Unknown
C9456,Unknown,Male,43.0,Delhi,,,2460.355,2.0,,,Canada
C9457,Amit,Male,43.0,Bangalore,2024-11-30,,2460.355,3.0,,9446635616,Unknown
,Sneha,Male,43.0,Chennai,2025-01-28,,2460.355,3.0,,,Canada
,Rahul,Unknown,43.0,Delhi,2023-11-01,,941.36,3.0,,9895048125,Canada
C9460,Unknown,Female,43.0,Kolkata,2024-11-06,2022-10-31,2460.355,3.0,,9405076305,India
9461,Priya,Female,54.0,Delhi,2023-01-31,,2460.355,3.0,,,India
,Pooja,Unknown,43.0,Mumbai,,,3227.57,3.0,,,Canada
C9463,Ravi,Female,38.0,Ahmedabad,2021-02-13,2021-02-02,3774.3,3.0,,9145278765,India
C9464,Rahul,Female,43.0,Unknown,,,2460.355,3.0,,,Australia
9465,Neha,Unknown,43.0,Ahmedabad,2020-11-30,,2460.355,3.0,user9464@mail.com,,India
C9466,Amit,Female,43.0,Chennai,2021-12-11,,2460.355,3.0,,9590957159,USA
,Rahul,Female,34.0,Unknown,,2024-08-12,2460.355,3.0,,,India
9468,Unknown,Unknown,43.0,Mumbai,,2024-01-08,2460.355,3.0,,,USA
9469,Amit,Female,31.0,Unknown,,2022-08-01,3729.3,3.0,user9468@mail.com,,India
9470,Unknown,Male,63.0,Ahmedabad,,,2460.355,3.0,,9560095926,USA
9471,Unknown,Male,59.0,Hyderabad,2025-10-07,,1278.13,3.0,user9470@mail.com,,USA
,Sneha,Female,43.0,Ahmedabad,,,3666.79,4.0,,,Australia
9473,Pooja,Female,69.0,Unknown,2022-06-29,,2460.355,3.0,,,USA
,Kiran,Female,22.0,Ahmedabad,,,2864.11,1.0,user9473@mail.com,9969025580,Unknown
,Amit,Male,43.0,Delhi,,,2460.355,3.0,,,Australia
9476,Simran,Male,43.0,Bangalore,2023-04-01,,2460.355,3.0,,,Unknown
,Ankit,Male,43.0,Unknown,2022-12-01,,3903.64,3.0,,,Canada
,Kiran,Male,24.0,Ahmedabad,2021-04-13,,2460.355,3.0,,,India
C9479,Ankit,Unknown,43.0,Chennai,2021-06-13,2023-04-20,975.84,3.0,,,India
,Rahul,Male,43.0,Delhi,2023-06-02,,2460.355,3.0,user9479@mail.com,9312625129,USA
,Amit,Female,43.0,Unknown,2023-04-06,,2460.355,3.0,user9480@mail.com,,Australia
,Rahul,Male,43.0,Unknown,,2022-08-19,2460.355,3.0,,,Australia
C9483,Sneha,Female,43.0,Chennai,2021-11-30,2022-12-16,2580.54,3.0,,,UK
9484,Neha,Female,43.0,Bangalore,,2023-12-06,2460.355,3.0,,,UK
9485,Sneha,Unknown,43.0,Mumbai,,,4532.79,3.0,,,UK
9486,Neha,Female,43.0,Unknown,,,2460.355,3.0,user9485@mail.com,,India
,Unknown,Female,43.0,Delhi,,2021-12-17,3795.4,3.0,,,USA
9488,Simran,Unknown,43.0,Hyderabad,,2021-02-22,1698.03,3.0,user9487@mail.com,,Canada
9489,Unknown,Female,42.0,Unknown,,,2460.355,3.0,,,India
9490,Sneha,Unknown,43.0,Kolkata,2020-09-12,,2460.355,3.0,,9340606681,Canada
,Simran,Female,43.0,Mumbai,2024-06-27,,2460.355,1.0,,,India
,Neha,Unknown,43.0,Unknown,2024-01-15,,2460.355,3.0,,,USA
9493,Pooja,Female,43.0,Pune,,2021-09-30,10.56,3.0,,9899789595,USA
9494,Ankit,Female,43.0,Delhi,,,1693.61,3.0,user9493@mail.com,,Australia
C9495,Simran,Female,43.0,Mumbai,2025-09-16,,1933.16,3.0,,,UK
C9496,Unknown,Male,61.0,Pune,2021-03-26,,3548.5,4.0,,,India
9497,Sneha,Male,43.0,Ahmedabad,2024-05-31,,2460.355,3.0,user9496@mail.com,,Unknown
9498,Simran,Female,43.0,Pune,,,2460.355,4.0,user9497@mail.com,9850133904,Unknown
C9499,Neha,Unknown,43.0,Bangalore,,,2460.355,3.0,,,USA
,Ravi,Unknown,43.0,Ahmedabad,,2022-01-04,2460.355,3.0,user9499@mail.com,9395398784,India
,Pooja,Unknown,43.0,Bangalore,,2022-06-18,2460.355,3.0,,,UK
9502,Sneha,Male,43.0,Delhi,,,4315.74,3.0,,,India
9503,Amit,Male,43.0,Kolkata,,,784.04,2.0,,,Canada
,Unknown,Unknown,43.0,Bangalore,2022-06-05,,3221.91,1.0,,,USA
C9505,Pooja,Male,43.0,Delhi,2024-05-03,,2460.355,3.0,user9504@mail.com,,India
,Priya,Female,59.0,Ahmedabad,2024-08-07,,2460.355,3.0,,,Unknown
9507,Rahul,Male,43.0,Chennai,,,2460.355,3.0,user9506@mail.com,,Canada
9508,Unknown,Female,43.0,Bangalore,,,485.13,3.0,,,Australia
9509,Neha,Unknown,43.0,Delhi,,2021-11-19,4879.26,3.0,user9508@mail.com,,Unknown
C9510,Amit,Female,43.0,Chennai,2023-02-27,,545.76,2.0,,9430885220,Australia
9511,Priya,Unknown,43.0,Pune,2025-09-06,,4711.44,3.0,,,USA
9512,Ravi,Male,43.0,Bangalore,2020-12-13,,2460.355,3.0,,,Australia
C9513,Neha,Female,43.0,Hyderabad,2020-09-30,,2460.355,3.0,,,USA
,Unknown,Male,43.0,Hyderabad,,,2460.355,3.0,,9181163521,UK
,Rahul,Female,43.0,Ahmedabad,,2021-04-18,2460.355,3.0,user9514@mail.com,,USA
9516,Amit,Unknown,43.0,Kolkata,,,2460.355,4.0,,,USA
,Simran,Female,40.0,Hyderabad,2023-10-29,,2460.355,3.0,,9266848054,Australia
9518,Rahul,Female,43.0,Chennai,,,2460.355,5.0,,,Canada
C9519,Kiran,Female,69.0,Pune,,,2460.355,3.0,,,Canada
C9520,Priya,Male,43.0,Mumbai,2020-09-15,2024-03-26,2460.355,3.0,,,UK
C9521,Pooja,Female,32.0,Kolkata,,,2460.355,3.0,,,India
,Priya,Male,38.0,Ahmedabad,2023-01-15,2022-05-20,3393.38,3.0,user9521@mail.com,,India
C9523,Neha,Male,43.0,Mumbai,2020-12-15,,2460.355,3.0,user9522@mail.com,,USA
9524,Ankit,Unknown,43.0,Chennai,2023-12-27,,2460.355,5.0,,,USA
9525,Sneha,Male,43.0,Ahmedabad,,,897.92,3.0,,,USA
C9526,Unknown,Unknown,43.0,Ahmedabad,2025-10-02,,2460.355,3.0,user9525@mail.com,,USA
,Pooja,Male,43.0,Pune,,,2460.355,3.0,,,India
9528,Simran,Male,43.0,Pune,2020-08-06,,2460.355,3.0,,,India
9529,Simran,Male,43.0,Hyderabad,,2025-06-11,2460.355,3.0,,,Unknown
9530,Rahul,Female,32.0,Hyderabad,,,2460.355,3.0,user9529@mail.com,9101588801,Unknown
,Pooja,Male,43.0,Pune,,,2460.355,3.0,user9530@mail.com,,UK
,Amit,Female,43.0,Ahmedabad,,,2460.355,3.0,,9371950813,India
9533,Unknown,Male,43.0,Mumbai,,2024-06-11,3621.43,5.0,,,Canada
9534,Priya,Unknown,43.0,Hyderabad,,,1544.2,3.0,,,Canada
,Unknown,Male,43.0,Ahmedabad,,,2460.355,3.0,,9694511536,India
9536,Unknown,Male,27.0,Unknown,2022-10-14,,2460.355,5.0,user9535@mail.com,9509443910,India
9537,Ravi,Female,43.0,Unknown,,2024-03-17,2460.355,3.0,,,Unknown
C9538,Unknown,Female,20.0,Bangalore,2024-10-17,,4865.92,3.0,,9478040366,USA
9539,Kiran,Male,43.0,Chennai,,2020-09-21,2460.355,3.0,user9538@mail.com,,Unknown
9540,Kiran,Unknown,43.0,Hyderabad,,2021-06-17,2460.355,3.0,,,Australia
9541,Neha,Male,43.0,Delhi,,,2460.355,3.0,,,India
C9542,Ankit,Male,42.0,Hyderabad,,2025-09-19,2460.355,3.0,,,USA
9543,Pooja,Female,58.0,Hyderabad,,2022-08-12,2460.355,3.0,,9876692867,USA
9544,Amit,Male,19.0,Unknown,,2023-03-07,2460.355,3.0,user9543@mail.com,,USA
9545,Priya,Female,43.0,Delhi,,,2460.355,3.0,,,India
,Simran,Male,45.0,Kolkata,,,815.33,2.0,user9545@mail.com,9247324627,Canada
9547,Pooja,Female,51.0,Kolkata,,,2460.355,3.0,,,Australia
9548,Ankit,Male,43.0,Unknown,,,2460.355,3.0,,,UK
C9549,Unknown,Female,43.0,Mumbai,2025-05-01,,2634.69,3.0,,,Unknown
9550,Amit,Female,61.0,Kolkata,,,2460.355,3.0,,,India
9551,Ravi,Male,43.0,Chennai,2026-01-25,2021-07-12,2460.355,4.0,,,India
,Neha,Male,43.0,Mumbai,,,2460.355,3.0,,,Canada
C9553,Amit,Male,18.0,Pune,2025-06-16,2020-12-22,1795.4,3.0,,9171515879,USA
9554,Rahul,Male,43.0,Hyderabad,,,2460.355,3.0,,9808325754,Australia
9555,Ankit,Unknown,43.0,Mumbai,,,1502.9,3.0,,,Canada
9556,Kiran,Male,43.0,Unknown,,2024-04-06,3512.93,3.0,,9213712270,Unknown
9557,Pooja,Unknown,43.0,Bangalore,,2023-04-10,4078.42,3.0,,,Canada
C9558,Unknown,Female,43.0,Hyderabad,2023-07-25,,2135.31,3.0,user9557@mail.com,9913324610,Unknown
9559,Ankit,Unknown,43.0,Chennai,,,1575.62,3.0,user9558@mail.com,,India
9560,Ankit,Male,43.0,Hyderabad,,,2460.355,3.0,,9381389464,Australia
9561,Neha,Unknown,43.0,Hyderabad,2024-02-17,,2460.355,3.0,,,Canada
C9562,Simran,Male,43.0,Ahmedabad,,,2460.355,3.0,user9561@mail.com,,India
,Amit,Male,23.0,Kolkata,,,2460.355,5.0,,,UK
,Neha,Female,30.0,Hyderabad,2023-10-02,,2460.355,3.0,,,USA
9565,Unknown,Unknown,43.0,Mumbai,2024-09-04,,2460.355,3.0,,9609681814,India
9566,Priya,Male,58.0,Unknown,,2025-05-23,2460.355,3.0,,9250848838,Canada
,Kiran,Female,29.0,Pune,2022-05-13,,2460.355,3.0,,,India
,Unknown,Female,43.0,Pune,,,2460.355,1.0,,,Unknown
C9569,Priya,Unknown,43.0,Chennai,,,2460.355,3.0,,9971368341,UK
C9570,Sneha,Unknown,43.0,Chennai,2025-09-23,,1409.13,3.0,user9569@mail.com,,Canada
9571,Neha,Female,43.0,Ahmedabad,2025-07-26,,2460.355,3.0,,,Canada
,Kiran,Unknown,43.0,Chennai,,2025-12-07,2460.355,3.0,user9571@mail.com,,Australia
,Rahul,Female,43.0,Bangalore,2024-10-06,2025-05-21,4969.11,2.0,user9572@mail.com,9727204558,Canada
C9574,Ankit,Female,43.0,Delhi,2020-10-19,2023-03-07,2460.355,3.0,user9573@mail.com,,Unknown
,Kiran,Male,65.0,Mumbai,,,2460.355,3.0,,,USA
9576,Kiran,Female,43.0,Chennai,,2023-02-20,2460.355,3.0,,,Australia
C9577,Neha,Female,58.0,Pune,,,2460.355,3.0,,,India
,Pooja,Female,43.0,Delhi,2021-06-05,,2460.355,3.0,user9577@mail.com,,India
C9579,Unknown,Male,43.0,Bangalore,2023-06-10,,2460.355,3.0,,,Canada
,Simran,Male,43.0,Bangalore,,2024-11-26,2460.355,3.0,,,Australia
9581,Neha,Male,43.0,Ahmedabad,,,2460.355,3.0,,,UK
C9582,Neha,Male,43.0,Bangalore,,2025-09-18,2460.355,3.0,,,Canada
